FeatureID,Class,Order,Family,Genus,Species,Classifier
a76aa3518ac5db49715d26ee11e2b19d,Insecta,Lepidoptera,Tineidae,Xylesthia,Xylesthia pruniramiella,VSEARCH
b63904c3a2ee6f09af296b0e7f5f174d,Insecta,Lepidoptera,Tineidae,NA,NA,VSEARCH
32d90ade72f73ac2229780a5a2129f6f,Insecta,Lepidoptera,Tischeriidae,Coptotriche,Coptotriche aenea,VSEARCH
13d22889fbcc4c00c426138797a0c42d,Insecta,Lepidoptera,Tischeriidae,Coptotriche,Coptotriche citrinipennella,VSEARCH
bd09045a7849ead1badb696d6a5c7e1e,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris chalybeana,VSEARCH
ca262c408ce50bd2605cb0cd0265421b,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris flavivittana,VSEARCH
99d52afd41ed37da6393ff5fc9493bf2,Insecta,Lepidoptera,Tortricidae,Adoxophyes,Adoxophyes negundana,VSEARCH
e476f0e0b19cc76e9bf92ba83600131a,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes angulatana,VSEARCH
41320b53bd2f78e471561b74e2516b23,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes angulatana,VSEARCH
0dac1206ca31dbbdb64f209942a32ea7,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes biscana,sklearn
87c30c3491ac751170ba0c68c5f9d8b7,Insecta,Lepidoptera,Tortricidae,Aethes,NA,VSEARCH
a6090596330645d943652dc821176875,Insecta,Lepidoptera,Tortricidae,Aethes,NA,VSEARCH
c1521f1bcd20ba1b6b03fba92c5f834b,Insecta,Lepidoptera,Tortricidae,Ancylis,Ancylis platanana,VSEARCH
c0be231a837784aaf71289a769243f18,Insecta,Lepidoptera,Tortricidae,Ancylis,NA,sklearn
b663da09cfa349ac8a9fd224ee4ad6d4,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia quercifoliana,VSEARCH
ffc554a7cc42a9bee62616cb8479af97,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,NA,VSEARCH
574261e6eab1e0c090ff40737d550f19,Insecta,Lepidoptera,Tortricidae,Bactra,Bactra furfurana,VSEARCH
3bdcb8b4c68b3991e56719aec927b766,Insecta,Lepidoptera,Tortricidae,Cenopis,Cenopis reticulatana,VSEARCH
86d824f733d61170ef80a4235cb32238,Insecta,Lepidoptera,Tortricidae,Choristoneura,NA,VSEARCH
ea1049842c518a849f88a3a1f3981ff5,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis peritana,VSEARCH
306d29e83885908d6564d878a50f019a,Insecta,Lepidoptera,Tortricidae,Coelostathma,Coelostathma discopunctana,VSEARCH
d1b301ea4f1d88a55fbcd6ca280db455,Insecta,Lepidoptera,Tortricidae,Coelostathma,Coelostathma discopunctana,VSEARCH
3817eb4602b64f7fe88d470e20ea43ae,Insecta,Lepidoptera,Tortricidae,Cydia,Cydia caryana,VSEARCH
768d899e6e82c5f023bd28dcc0007a3f,Insecta,Lepidoptera,Tortricidae,Cydia,Cydia latiferreana,sklearn
f32b0d54cc870b1e08d3dd59fea0e64c,Insecta,Lepidoptera,Tortricidae,Cydia,Cydia latiferreana,VSEARCH
7a5bba8840f10fa1fc2db50b40e52550,Insecta,Lepidoptera,Tortricidae,Epiblema,Epiblema abruptana,sklearn
7e73180ddf32be002c78f9736cc5023f,Insecta,Lepidoptera,Tortricidae,Epiblema,Epiblema otiosana,VSEARCH
ddb3f483ee6365f1a401f436dcd37838,Insecta,Lepidoptera,Tortricidae,Epiblema,Epiblema strenuana,VSEARCH
d8d5bd07a7cdfb721661da10d3702c20,Insecta,Lepidoptera,Tortricidae,Episimus,Episimus argutana,VSEARCH
7320b41a310dcbab1e40694f6c2ff2a7,Insecta,Lepidoptera,Tortricidae,Episimus,Episimus argutana,VSEARCH
eb24889012eef757c1b31779758f2514,Insecta,Lepidoptera,Tortricidae,Episimus,Episimus tyrius,VSEARCH
6cc5854eff32dcb6abb921a0bbc7bfb6,Insecta,Lepidoptera,Tortricidae,Eumarozia,Eumarozia malachitana,VSEARCH
f417efae7d48e9c6f96fa7cd9cbe070d,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena bolliana,VSEARCH
3cdbf5e375dac45ca1efdf197c74d499,Insecta,Lepidoptera,Tortricidae,Gymnandrosoma,Gymnandrosoma punctidiscanum,sklearn
383f46f141d64ada51c14f6a3c927043,Insecta,Lepidoptera,Tortricidae,Gymnandrosoma,Gymnandrosoma punctidiscanum,VSEARCH
1d9359eec55aaaf47f175be7c0ba83f5,Insecta,Lepidoptera,Tortricidae,Gypsonoma,Gypsonoma salicicolana,VSEARCH
17f6c8c4ffa0bc9dccece9f0a16bf806,Insecta,Lepidoptera,Tortricidae,Gypsonoma,NA,sklearn
4e9008889b65a8d60d69e7e1917a635d,Insecta,Lepidoptera,Tortricidae,Hulda,Hulda impudens,VSEARCH
38137c477a454198dea0b6a7c29a0838,Insecta,Lepidoptera,Tortricidae,Larisa,Larisa subsolana,VSEARCH
5b88a581230d2432d1754fc55bdbe79c,Insecta,Lepidoptera,Tortricidae,Olethreutes,Olethreutes concinnana,VSEARCH
b821dcbe0c0e6cde334f90f828086fae,Insecta,Lepidoptera,Tortricidae,Olethreutes,Olethreutes furfuranum,VSEARCH
93c77cf3b934eb24f16cf8996cacee34,Insecta,Lepidoptera,Tortricidae,Pandemis,Pandemis lamprosana,VSEARCH
e41a4de9986baa7110bc1d0f7ec0361d,Insecta,Lepidoptera,Tortricidae,Pandemis,NA,VSEARCH
d036d2178a3a6a95474b365de983a731,Insecta,Lepidoptera,Tortricidae,Paralobesia,Paralobesia liriodendrana,VSEARCH
9a63f31aa2c88a4b2a9f2ce994d61406,Insecta,Lepidoptera,Tortricidae,Paralobesia,Paralobesia viteana,VSEARCH
4717b5191ba1c1ea917b8e6628ec9e22,Insecta,Lepidoptera,Tortricidae,Phaecasiophora,Phaecasiophora confixana,VSEARCH
82b21eff64888460163281b931e55c63,Insecta,Lepidoptera,Tortricidae,Phaecasiophora,Phaecasiophora niveiguttana,VSEARCH
cc5e6ea17a2d8c490868d45f9eb0f240,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,VSEARCH
530201fdba4f0ab611736c9646c683b5,Insecta,Lepidoptera,Tortricidae,Phtheochroa,NA,VSEARCH
4ce05f39ddad04041e4ddf8c49da6c0e,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota exasperatana,sklearn
f11dceb3eec0714f861f74a669a2ef12,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota exasperatana,VSEARCH
8d54ee9ea4ede3dd5202ff5dd23dabc6,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota flavedana,VSEARCH
fcdacbbe6e7f8793a31498044c1540e8,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota idaeusalis,VSEARCH
bcfc11274fbcc3420c2b43c9273b9beb,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota semiustana PS1,VSEARCH
db24831a528d05992e84df00f38cbeaa,Insecta,Lepidoptera,Tortricidae,Pristerognatha,NA,VSEARCH
3379c3d09be96b80e0c315688a5a36b8,Insecta,Lepidoptera,Tortricidae,Proteoteras,Proteoteras aesculana,VSEARCH
4d25738be823ee7adef2e469141ef490,Insecta,Lepidoptera,Tortricidae,Proteoteras,Proteoteras moffatiana,VSEARCH
65ce1414be84397b19f5bb54872e8444,Insecta,Lepidoptera,Tortricidae,Rhyacionia,Rhyacionia frustrana,sklearn
4f63cc50ff49bc291e0d2724a5688688,Insecta,Lepidoptera,Tortricidae,Sparganothoides,Sparganothoides lentiginosana,VSEARCH
475f54fc3250bf5d4ae7361cdf5904e8,Insecta,Lepidoptera,Tortricidae,Suleima,Suleima helianthana,VSEARCH
2dc4dff8b6c50be96d47df819989987a,Insecta,Lepidoptera,Tortricidae,Talponia,Talponia plummeriana,VSEARCH
9cc44e9a29067e77ea4e9428b7ff0261,Insecta,Lepidoptera,Tortricidae,NA,NA,sklearn
10bdccf08da9d4c61c82182a1b779fce,Insecta,Lepidoptera,Tortricidae,NA,NA,sklearn
b98b0652a83d33b056f34bb286fb58f8,Insecta,Lepidoptera,Tortricidae,NA,NA,VSEARCH
7b7ad6a51a80ed42f9b9486967851eb4,Insecta,Lepidoptera,Zygaenidae,Acoloithus,Acoloithus falsarius,VSEARCH
986f638e97b5a73f25d4861eb70c2938,Insecta,Lepidoptera,Zygaenidae,Harrisina,Harrisina americana,VSEARCH
28a1a63b06c2325da53ad94e3ab55619,Insecta,Mecoptera,Bittacidae,Bittacus,Bittacus pilicornis,sklearn
4d5400c3c3a25c55c9549c1da33070f2,Insecta,Mecoptera,Bittacidae,Bittacus,Bittacus pilicornis,sklearn
ffb9f17d542f2aff955922963ef62839,Insecta,Mecoptera,Bittacidae,Bittacus,Bittacus pilicornis,sklearn
d25330877ebec8e4311d0204711308c7,Insecta,Mecoptera,Bittacidae,Bittacus,Bittacus pilicornis,sklearn
c66a8e90d42bd03d3cb221e5f011c9f9,Insecta,Mecoptera,Bittacidae,NA,NA,sklearn
370b89ab48d43cc4dead2afe5f04e882,Insecta,Mecoptera,Bittacidae,NA,NA,sklearn
07c03456fad432770dfac723f8c46494,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes quadripunctatus,VSEARCH
287802f5a7574ddfb0e27f1c625f2b90,Insecta,Neuroptera,Chrysopidae,Ceraeochrysa,Ceraeochrysa lineaticornis,sklearn
78ba5c40f37b4064dd4dab2977f6a471,Insecta,Neuroptera,Chrysopidae,Ceraeochrysa,Ceraeochrysa lineaticornis,sklearn
c489656328c6bc10c35d525b5887a93c,Insecta,Neuroptera,Chrysopidae,Chrysopa,Chrysopa quadripunctata,VSEARCH
e95b499d80658ff193d9bd42101d0f2f,Insecta,Neuroptera,Chrysopidae,Chrysoperla,Chrysoperla rufilabris,VSEARCH
5717bb249c07d5bf76d42f0bb51e7b76,Insecta,Neuroptera,Chrysopidae,NA,NA,sklearn
ea63d471a5eb7cafbae84c80a82b250c,Insecta,Neuroptera,Hemerobiidae,Hemerobius,Hemerobius humulinus,VSEARCH
a34e6f7d5076d86f0e3512e0ba1d231f,Insecta,Neuroptera,Hemerobiidae,Micromus,Micromus posticus,sklearn
49a81ab6c95e0c3d8e2de47dee35b240,Insecta,Neuroptera,Hemerobiidae,Micromus,Micromus posticus,VSEARCH
b5187d0554afb47743fba5c985f602ce,Insecta,Neuroptera,Hemerobiidae,Sympherobius,Sympherobius amiculus,sklearn
e5a6d766f83d9b9491b637e544d2ca12,Insecta,Neuroptera,Hemerobiidae,NA,NA,sklearn
7009c67530f9b692a8426a2d5006284b,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,sklearn
e115b73e18075bbf8752d3b098c198bf,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,VSEARCH
45f964c29d43cc92ddfd79969e987e56,Insecta,Neuroptera,Mantispidae,Leptomantispa,NA,VSEARCH
44d88b66a156a4c1b3704a53243044b8,Insecta,Neuroptera,Mantispidae,Mantispa,Mantispa viridis,sklearn
de9ce01b20cc0f564fe65547ff6e0a3d,Insecta,Neuroptera,Mantispidae,Mantispa,Mantispa viridis,sklearn
280bf5ff01220758cdcb4f7ccfa7414b,Insecta,Neuroptera,Sisyridae,Climacia,Climacia areolaris,VSEARCH
9f473a707d3f3849a50a8599ba99bb97,Insecta,Neuroptera,Sisyridae,Sisyra,Sisyra vicaria,sklearn
fa0b44d7b4b059088cbfb992f748b341,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura damula,sklearn
10f2df314525a2f81a5b3e911f948b90,Insecta,Orthoptera,Gryllidae,Oecanthus,Oecanthus niveus,sklearn
ff8c86be528ae3455058335ac3b067b0,Insecta,Orthoptera,Gryllidae,NA,NA,sklearn
c3dd5fbba20692a91177a75c80242a5f,Insecta,Orthoptera,Tettigoniidae,Scudderia,Scudderia furcata,sklearn
d44281dde85ad34af3ef895d429ce7a3,Insecta,Orthoptera,Trigonidiidae,Anaxipha,NA,sklearn
1a608bc2a93cb2c8616a2ac0f0a128b2,Insecta,Orthoptera,Trigonidiidae,Anaxipha,NA,sklearn
5919918495378ba4c619a247911561a1,Insecta,Orthoptera,Trigonidiidae,Anaxipha,NA,sklearn
c9d11e5907e767786bbd3485c626e736,Insecta,Orthoptera,Trigonidiidae,Anaxipha,NA,sklearn
10ef9d6f3d73e7e11a6fbb98590e203d,Insecta,Orthoptera,Trigonidiidae,Anaxipha,NA,sklearn
0b68effdefbe38c321f55afda44c23ed,Insecta,Orthoptera,Trigonidiidae,Anaxipha,NA,sklearn
72ca56cca899982bd5237d135e093a9c,Insecta,Psocodea,Amphipsocidae,Polypsocus,Polypsocus corruptus,sklearn
08a66e636c949e65220731f85cb948d5,Insecta,Psocodea,Amphipsocidae,Polypsocus,Polypsocus corruptus,VSEARCH
b9ff2b6fa884b910de2d723d2639ac49,Insecta,Psocodea,Caeciliusidae,Valenzuela,Valenzuela flavidus,VSEARCH
63a29781c0571e5f66865ac8f8bd64ad,Insecta,Psocodea,Caeciliusidae,Valenzuela,NA,VSEARCH
275c3c116677ef2487ef858470605e24,Insecta,Psocodea,Dasydemellidae,Teliapsocus,NA,VSEARCH
a8b689a64154d03357621c203b0abb2c,Insecta,Psocodea,Lepidopsocidae,Echmepteryx,Echmepteryx hageni,sklearn
7e28f8f19b2d045ecffa8ce51624395c,Insecta,Psocodea,Peripsocidae,Peripsocus,Peripsocus madidus,sklearn
525b5264cde0e0f211d5b88fde9986d8,Insecta,Psocodea,Philotarsidae,Aaroniella,Aaroniella badonneli,VSEARCH
30574eac840c5511b2cba5ee6e7b302d,Insecta,Psocodea,Psocidae,Blaste,Blaste sp. 2KJEM,VSEARCH
9e8ec7d8834090523e9865c6c5aa9051,Insecta,Psocodea,Psocidae,Blaste,Blaste sp. 2KJEM,VSEARCH
d570d7b1e5a1760aaa6a63bce3588e71,Insecta,Psocodea,Psocidae,Cerastipsocus,NA,sklearn
7edd710b8f1f8224b4051cbdbc9c679a,Insecta,Psocodea,Psocidae,Cerastipsocus,NA,sklearn
17626e289e1bcfd8b77c142797b3b200,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,sklearn
5abc89f24778475f358822e86679c1bc,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,sklearn
578fff15228b96b13a21db15faef715f,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,sklearn
30a1faee309df43b898e5db5a94fd185,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,sklearn
caea51b6aef255fa3cca21d9a1d8aa1a,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,sklearn
ccfae18b2626b31b420c117014d76e46,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,sklearn
2c11ea64de16805e25ed359888baabf6,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,VSEARCH
686895322472a11254bfc89fd2fd8a3e,Insecta,Psocodea,Psocidae,Ptycta,Ptycta polluta,VSEARCH
2b400f19b66bbe3c664a73d3bc755437,Insecta,Strepsiptera,Halictophagidae,Halictophagus,NA,sklearn
5f055611e2c5f50c90a5261d77d0a9a8,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,VSEARCH
6280a664e750c88afb6069f05b2a29a7,Insecta,Trichoptera,Hydropsychidae,Potamyia,Potamyia flava,VSEARCH
3f41f2ae5569248254a4a9bf32444653,Insecta,Trichoptera,Leptoceridae,Oecetis,Oecetis inconspicua,VSEARCH
8167c79beb19550d55cd77ce7425c083,Insecta,Trichoptera,Leptoceridae,Triaenodes,Triaenodes aba,VSEARCH
d068f8d5c31e07c88143cda365e014c7,Insecta,Trichoptera,Phryganeidae,Agrypnia,Agrypnia vestita,VSEARCH
2dd29c9eae0c981395abb33f5cec14c9,Insecta,Trichoptera,Phryganeidae,Ptilostomis,Ptilostomis postica,VSEARCH
690e4fa2b748654bd3a71726306c8251,Insecta,Trichoptera,Polycentropodidae,Cyrnellus,Cyrnellus fraternus,VSEARCH
