FeatureID,Class,Order,Family,Genus,Species,Classifier,nDetections,nReads,pDetections,pReads
e162b3c8e049d87a51556d7319377d9d,Insecta,Hemiptera,Miridae,Neurocolpus,NA,sklearn,1,38,0.005291005291005291,6.772701024460145e-6
e93ce5231cdec685532a42bc68786ba7,Insecta,Hemiptera,Miridae,Hyaliodes,Hyaliodes harti,VSEARCH,1,45,0.005291005291005291,8.020303844755435e-6
f66f9d30e09705ad99c1e59ef4f1f2fa,Insecta,Hemiptera,Aphididae,Pemphigus,NA,VSEARCH,1,10,0.005291005291005291,1.7822897432789854e-6
fa5a0978ba6ad79ced321516aac6d82c,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,sklearn,1,23,0.005291005291005291,4.099266409541666e-6
ff08301f959a9741ce21a77121cb4b0b,Insecta,Hemiptera,Tingidae,Corythucha,NA,VSEARCH,1,5,0.005291005291005291,8.911448716394927e-7
ff65c203814a3af5231f0ef0b2f0123e,Insecta,Hemiptera,Miridae,Phytocoris,NA,sklearn,1,9,0.005291005291005291,1.604060768951087e-6
ef672f9b7fe98f85b24d0d7bb969406a,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole tysoni,VSEARCH,8,27733,0.042328042328042326,0.0049428241450356104
91eedbd8015b72454054baf3cd9a250c,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,6,975,0.031746031746031744,1.7377324996970108e-4
5db19517612f26a3777f9bf35693d876,Insecta,Hymenoptera,Formicidae,Solenopsis,Solenopsis molesta,VSEARCH,5,140,0.026455026455026454,2.4952056405905796e-5
cfa3bcd864c43b6d19225dfcfabd528a,Insecta,Hymenoptera,Formicidae,NA,NA,sklearn,5,279,0.026455026455026454,4.972588383748369e-5
df05cdba47b6cdef90457ae7ceefa46e,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,5,966,0.026455026455026454,1.7216918920075e-4
1be178bfc5e94cf9a0791aa75620880c,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,4,398,0.021164021164021163,7.093513178250362e-5
509432d06d5779bba37d76c6335db957,Insecta,Hymenoptera,Ichneumonidae,NA,NA,VSEARCH,4,97,0.021164021164021163,1.728821050980616e-5
d3e176822a1786f03d917d5da3662004,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,4,229,0.021164021164021163,4.081443512108876e-5
fbf9d6211562027ea310e9fd504f5695,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex depilis,VSEARCH,4,909,0.021164021164021163,1.6201013766405976e-4
13eadb8ab5154acb0d120eaeed571fac,Insecta,Hymenoptera,Diapriidae,NA,NA,VSEARCH,3,194,0.015873015873015872,3.457642101961232e-5
9e6d35d1456fee5aa62006656e429c9d,Insecta,Hymenoptera,Formicidae,Formica,NA,VSEARCH,3,593,0.015873015873015872,1.0568978177644383e-4
af4d2344acc81bb9286746b20b3f3304,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,3,502,0.015873015873015872,8.947094511260506e-5
c7b50fa3e8094c34cbd961f8fec1774b,Insecta,Hymenoptera,Braconidae,Hymenochaonia,Hymenochaonia Whitfield04,sklearn,3,68,0.015873015873015872,1.21195702542971e-5
0a95798279873312d1c9b32e932b1120,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,2,40,0.010582010582010581,7.1291589731159415e-6
4072b7b92a0f9ef9a14db8347dbca4c9,Insecta,Hymenoptera,Ichneumonidae,Trathala,NA,sklearn,2,205,0.010582010582010581,3.65369397372192e-5
5e5c7f33235b6856c02a29baa13e5500,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,2,4008,0.010582010582010581,7.143417291062173e-4
768e298ad5aa250fed190739828f525a,Insecta,Hymenoptera,Braconidae,Meteorus,NA,sklearn,2,170,0.010582010582010581,3.029892563574275e-5
9c1359f62e5bdbb56af80d781cec2e0c,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,2,79,0.010582010582010581,1.4080088971903984e-5
a07dc9eb27e63b7c55c0c0d9ac43d062,Insecta,Hymenoptera,Ichneumonidae,NA,NA,VSEARCH,2,3689,0.010582010582010581,6.574866862956177e-4
dc4c74f5170c3af5a7a82278d95e8615,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,2,73,0.010582010582010581,1.3010715125936593e-5
08790b8b6f2af852514fe38b52260a07,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,1,48,0.005291005291005291,8.55499076773913e-6
090ef9787fee7f6374a035775d1c5ac8,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus anomocerus gr n sp. Darling1,sklearn,1,270,0.005291005291005291,4.81218230685326e-5
0dda79c5b0a88dd93cd5e3035c2e733f,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,16,0.005291005291005291,2.8516635892463766e-6
0f3f71788592f472726874ee9197c487,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,92,0.005291005291005291,1.6397065638166664e-5
195f9746d645f6649e348f5633e6a396,Insecta,Hymenoptera,Formicidae,Aphaenogaster,NA,VSEARCH,1,7,0.005291005291005291,1.2476028202952899e-6
24a8a155bfa44d1dd16872356273ad6c,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,14,0.005291005291005291,2.4952056405905797e-6
2c171beb1263b64496910ed03b2cf25d,Insecta,Hymenoptera,Eulophidae,NA,NA,sklearn,1,11,0.005291005291005291,1.960518717606884e-6
3151585e31513aad0d7f8e3c18f3bd4a,Insecta,Hymenoptera,Vespidae,Monobia,Monobia quadridens,VSEARCH,1,157,0.005291005291005291,2.798194896948007e-5
422e65df448164117d69d027610d1626,Insecta,Hymenoptera,Perilampidae,Perilampus,NA,sklearn,1,12274,0.005291005291005291,0.002187582430900627
48fc02406191e03dec17b81dc454e802,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus hyalinusDHJ08,sklearn,1,147,0.005291005291005291,2.6199659226201084e-5
4d517b15eda94f872ec9a70fe8112a7e,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,138,0.005291005291005291,2.4595598457249998e-5
514380585695e34b2ae421d800e8fcd2,Insecta,Hymenoptera,Braconidae,Aleiodes,NA,sklearn,1,20,0.005291005291005291,3.5645794865579707e-6
514fa0097a4063b821a9d37f28dbd1d6,Insecta,Hymenoptera,Dryinidae,Aphelopus,NA,sklearn,1,8,0.005291005291005291,1.4258317946231883e-6
6616c9dcf5db365341eb3654100d1ff2,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,310,0.005291005291005291,5.525098204164855e-5
7f20cc3fdf7b154d5c08d3db7c89fead,Insecta,Hymenoptera,Braconidae,Aleiodes,NA,sklearn,1,96,0.005291005291005291,1.710998153547826e-5
8cb37a56eeff5644e154c25e528e50f6,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,2711,0.005291005291005291,4.8317874940293295e-4
92ec4b84c692c4b032f196445cffe959,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,23,0.005291005291005291,4.099266409541666e-6
a9c3ac7f7047e9506086cf3492af8432,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus Janzen16,sklearn,1,17,0.005291005291005291,3.029892563574275e-6
afd1a657aba5da6a27162417cc336b2d,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus Janzen16,sklearn,1,53,0.005291005291005291,9.446135639378622e-6
b8394b198be3d7c31332b82955f9aa3d,Insecta,Hymenoptera,Tenthredinidae,NA,NA,VSEARCH,1,385,0.005291005291005291,6.861815511624094e-5
b8cbdf9130728544988167c711298ee0,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
b8d89230695be8decddc0dae735f1ae0,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,24,0.005291005291005291,4.277495383869565e-6
bb7e55760eb6c4271e7e7030d5963bed,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus Janzen16,sklearn,1,8971,0.005291005291005291,0.0015988921286955778
bedfc04ccca070a02d83d5b374322fa4,Insecta,Hymenoptera,Formicidae,Myrmica,NA,sklearn,1,53,0.005291005291005291,9.446135639378622e-6
ce22e07dd192be20600dbf2b1a522bd4,Insecta,Hymenoptera,Braconidae,Meteorus,NA,sklearn,1,2,0.005291005291005291,3.5645794865579707e-7
d57d73f6104c7ed3558572adf47ea1d9,Insecta,Hymenoptera,Braconidae,Austrozele,Austrozele Janzen03,sklearn,1,5,0.005291005291005291,8.911448716394927e-7
dc2ca875369f67460e5881217e43d32d,Insecta,Hymenoptera,Braconidae,NA,NA,sklearn,1,293,0.005291005291005291,5.222108947807427e-5
e53bf5e731c6ee8adff526f0a3303922,Insecta,Hymenoptera,Ichneumonidae,Trathala,NA,sklearn,1,164,0.005291005291005291,2.922955178977536e-5
eabeefba5e6e6abe4f89cfec3dea21d3,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,1,6,0.005291005291005291,1.0693738459673912e-6
f81baae0f1a581a7ded69b1e6ebca4ae,Insecta,Hymenoptera,Ichneumonidae,NA,NA,sklearn,1,9,0.005291005291005291,1.604060768951087e-6
46f68fb7accd2cf2419ca3cd22da3646,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,VSEARCH,49,40541,0.25925925925925924,0.007225580848227334
ea1049842c518a849f88a3a1f3981ff5,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis peritana,VSEARCH,28,15724,0.14814814814814814,0.0028024723923318765
86d824f733d61170ef80a4235cb32238,Insecta,Lepidoptera,Tortricidae,Choristoneura,NA,VSEARCH,27,14984,0.14285714285714285,0.002670582951329232
4c11f03555e3e85a7a2eda95f590ab85,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites florae,VSEARCH,20,978,0.10582010582010581,1.7430793689268478e-4
62f3f2d32c53e9c0fa0183f78539af1d,Insecta,Lepidoptera,Oecophoridae,Inga,Inga sparsiciliella,VSEARCH,20,8670,0.10582010582010581,0.0015452452074228803
158cbd0fc1e3cd97c626aa1404d5e24f,Insecta,Lepidoptera,Gelechiidae,NA,NA,sklearn,18,3151,0.09523809523809523,5.615994981072083e-4
183cc807f31d7bd4fda10446cbbae15a,Insecta,Lepidoptera,Cosmopterigidae,Perimede,Perimede circitor,VSEARCH,17,23064,0.08994708994708994,0.004110673063898652
ccbfa51be33f44b29883b5b3d77eb720,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,VSEARCH,16,10378,0.08465608465608465,0.001849660295574931
8574fa2343da4d1af6c76c8ad2ef6d14,Insecta,Lepidoptera,Gracillariidae,Caloptilia,NA,VSEARCH,14,2839,0.07407407407407407,5.059920581169039e-4
ff203f395863432252fa036f7530553e,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,sklearn,14,3963,0.07407407407407407,7.063214252614619e-4
2a4cb302666516e6db4f9ff6670a8df9,Insecta,Lepidoptera,Tineidae,Isocorypha,Isocorypha mediostriatella,sklearn,13,4469,0.06878306878306878,7.965052862713785e-4
a76aa3518ac5db49715d26ee11e2b19d,Insecta,Lepidoptera,Tineidae,Xylesthia,Xylesthia pruniramiella,VSEARCH,13,1502,0.06878306878306878,2.676999194405036e-4
ef5c04c7e3153e5d360af75eac09af4f,Insecta,Lepidoptera,Dryadaulidae,Dryadaula,NA,VSEARCH,13,2176,0.06878306878306878,3.878262481375072e-4
0835fed95eff76f5d26159579c6f0c25,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes discoocellella,VSEARCH,12,1615,0.06349206349206349,2.8783979353955613e-4
1d9359eec55aaaf47f175be7c0ba83f5,Insecta,Lepidoptera,Tortricidae,Gypsonoma,Gypsonoma salicicolana,VSEARCH,12,52186,0.06349206349206349,0.009301057254275713
c8f191580ddbebea83080d3dec1215b9,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis glandulella,VSEARCH,12,2679,0.06349206349206349,4.774754222244402e-4
e476f0e0b19cc76e9bf92ba83600131a,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes angulatana,VSEARCH,12,2924,0.06349206349206349,5.211415209347753e-4
0cff06a5d3e5ce3b3e034ecee9dc5a49,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria hamadryadella,VSEARCH,11,1708,0.0582010582010582,3.044150881520507e-4
3cdbf5e375dac45ca1efdf197c74d499,Insecta,Lepidoptera,Tortricidae,Gymnandrosoma,Gymnandrosoma punctidiscanum,sklearn,11,65105,0.0582010582010582,0.011603597373617835
cf29e9fd93f1a68b4a99dfb623147b8d,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia sassafrasella,VSEARCH,11,1013,0.0582010582010582,1.8054595099416121e-4
eb24889012eef757c1b31779758f2514,Insecta,Lepidoptera,Tortricidae,Episimus,Episimus tyrius,VSEARCH,11,1338,0.0582010582010582,2.3847036765072823e-4
221d390b3dec2053f8dede1b2793bed8,Insecta,Lepidoptera,Gracillariidae,Neurobathra,NA,VSEARCH,10,794,0.05291005291005291,1.4151380561635145e-4
b98b0652a83d33b056f34bb286fb58f8,Insecta,Lepidoptera,Tortricidae,NA,NA,VSEARCH,10,4470,0.05291005291005291,7.966835152457064e-4
bd09045a7849ead1badb696d6a5c7e1e,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris chalybeana,VSEARCH,10,4418,0.05291005291005291,7.874156085806558e-4
fcdacbbe6e7f8793a31498044c1540e8,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota idaeusalis,VSEARCH,10,360,0.05291005291005291,6.416243075804348e-5
fef6a45a90a8740197aef9c08b23e833,Insecta,Lepidoptera,Gelechiidae,Battaristis,NA,VSEARCH,10,553,0.05291005291005291,9.856062280332789e-5
1ca979456c4636653923abe56dcdf158,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,VSEARCH,9,3406,0.047619047619047616,6.070478865608225e-4
5ba4b9e051ff0f529fedb8595f01fca8,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora borea,VSEARCH,9,2088,0.047619047619047616,3.7214209839665216e-4
d8d5bd07a7cdfb721661da10d3702c20,Insecta,Lepidoptera,Tortricidae,Episimus,Episimus argutana,VSEARCH,9,16345,0.047619047619047616,0.0029131525853895016
7590dbefaf8703f0d364258dd0f9353e,Insecta,Lepidoptera,Geometridae,Hypagyrtis,NA,VSEARCH,8,6334,0.042328042328042326,0.0011289023233929094
8c590709aaf4d262fb0184dd830bb992,Insecta,Lepidoptera,Gracillariidae,Cameraria,NA,sklearn,8,1106,0.042328042328042326,1.9712124560665578e-4
d9c463f54218445e6e9bad4c2fb0e598,Insecta,Lepidoptera,Cosmopterigidae,Perimede,NA,VSEARCH,8,789,0.042328042328042326,1.4062266074471195e-4
ec88942cace8bd57a0b823a2cac993e1,Insecta,Lepidoptera,Crambidae,Anageshna,Anageshna primordialis,VSEARCH,8,1103,0.042328042328042326,1.9658655868367208e-4
ffc554a7cc42a9bee62616cb8479af97,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,NA,VSEARCH,8,724,0.042328042328042326,1.2903777741339855e-4
13d22889fbcc4c00c426138797a0c42d,Insecta,Lepidoptera,Tischeriidae,Coptotriche,Coptotriche citrinipennella,VSEARCH,7,201,0.037037037037037035,3.582402383990761e-5
403cb84fcfca3bdb5e1b722a4ed2b9e0,Insecta,Lepidoptera,Geometridae,Digrammia,Digrammia gnophosaria,VSEARCH,7,4249,0.037037037037037035,7.572949119192409e-4
6f79835611b98cc97d4b2e4de17fbb3a,Insecta,Lepidoptera,Oecophoridae,Epicallima,Epicallima argenticinctella,VSEARCH,7,424,0.037037037037037035,7.556908511502898e-5
d9a575a78430c7315061fc21149177b9,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia bimaculatella,VSEARCH,7,239,0.037037037037037035,4.259672486436775e-5
e41a4de9986baa7110bc1d0f7ec0361d,Insecta,Lepidoptera,Tortricidae,Pandemis,NA,VSEARCH,7,1341,0.037037037037037035,2.3900505457371193e-4
f417efae7d48e9c6f96fa7cd9cbe070d,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena bolliana,VSEARCH,7,469,0.037037037037037035,8.358938895978441e-5
fda92cf77746ec686e5a580278b37b1f,Insecta,Lepidoptera,Euteliidae,Paectes,Paectes abrostoloides,VSEARCH,7,1027,0.037037037037037035,1.830411566347518e-4
70e25f7ac6d819e0525108d80cae7b24,Insecta,Lepidoptera,Crambidae,Palpita,Palpita magniferalis,VSEARCH,6,1084,0.031746031746031744,1.93200208171442e-4
773d3cc7acbe73154784afbd19c667ca,Insecta,Lepidoptera,Erebidae,Parallelia,Parallelia bistriaris,VSEARCH,6,5241,0.031746031746031744,9.340980544525162e-4
e10e463410414f95e729e5ab92f2e93f,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,VSEARCH,6,1494,0.031746031746031744,2.662740876458804e-4
f4f404500060f46af505f0148e4e8883,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,VSEARCH,6,872,0.031746031746031744,1.5541566561392753e-4
f85b7fc104c8d4409fda3af5b22c33b6,Insecta,Lepidoptera,Tineidae,Niditinea,Niditinea orleansella,sklearn,6,160,0.031746031746031744,2.8516635892463766e-5
306d29e83885908d6564d878a50f019a,Insecta,Lepidoptera,Tortricidae,Coelostathma,Coelostathma discopunctana,VSEARCH,5,576,0.026455026455026454,1.0265988921286956e-4
467bd68309fd5af18da3ade9c9258cb6,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,sklearn,5,3163,0.026455026455026454,5.637382457991431e-4
51a06bc43a9728c6f30e494e2817a7f3,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis taurusella,VSEARCH,5,178,0.026455026455026454,3.172475743036594e-5
5edd663124292444b3f03b16f6d9c28a,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia packardella,VSEARCH,5,99,0.026455026455026454,1.7644668458461956e-5
986f638e97b5a73f25d4861eb70c2938,Insecta,Lepidoptera,Zygaenidae,Harrisina,Harrisina americana,VSEARCH,5,592,0.026455026455026454,1.0551155280211593e-4
c892cf4fce94743508b9d034023908b8,Insecta,Lepidoptera,Geometridae,Melanolophia,NA,sklearn,5,738,0.026455026455026454,1.315329830539891e-4
d1e738b4e43eefe0e9ef7e50168adb8a,Insecta,Lepidoptera,Momphidae,Mompha,NA,VSEARCH,5,392,0.026455026455026454,6.986575793653623e-5
d434e1738ddb7c1f9c4a613774dc0e4c,Insecta,Lepidoptera,Cosmopterigidae,Limnaecia,NA,VSEARCH,5,214,0.026455026455026454,3.814100050617029e-5
3ac62fcf2bb88923a1070b18ca7ce25c,Insecta,Lepidoptera,Blastobasidae,Blastobasis,NA,VSEARCH,4,180,0.021164021164021163,3.208121537902174e-5
3eb63cd0e4cdafb61ff7890d8c59d808,Insecta,Lepidoptera,Limacodidae,Lithacodes,Lithacodes fasciola,VSEARCH,4,702,0.021164021164021163,1.2511673997818478e-4
4717b5191ba1c1ea917b8e6628ec9e22,Insecta,Lepidoptera,Tortricidae,Phaecasiophora,Phaecasiophora confixana,VSEARCH,4,346,0.021164021164021163,6.16672251174529e-5
5c42104e910b915a1dcd29f96ee60a07,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella,VSEARCH,4,59,0.021164021164021163,1.0515509485346014e-5
5d893ad258fc4aeb666d051c38000813,Insecta,Lepidoptera,Erebidae,Halysidota,Halysidota tessellaris,VSEARCH,4,222,0.021164021164021163,3.956683230079348e-5
78431ed5eb15d51bd674ab0ad8b9c6d4,Insecta,Lepidoptera,Erebidae,Isogona,Isogona tenuis,VSEARCH,4,242,0.021164021164021163,4.313141178735145e-5
a7ab5be696f38ed02bd96426234f1c2e,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanellus,sklearn,4,202,0.021164021164021163,3.600225281423551e-5
b63904c3a2ee6f09af296b0e7f5f174d,Insecta,Lepidoptera,Tineidae,NA,NA,VSEARCH,4,661,0.021164021164021163,1.1780935203074094e-4
ccb64fe45a6ad8ebaa44ef7873d0c9e1,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris ligulella,VSEARCH,4,536,0.021164021164021163,9.553073023975361e-5
dc1aafc2eba5199cd6994cbbcceb43dc,Insecta,Lepidoptera,Erebidae,Hyperstrotia,Hyperstrotia nana,VSEARCH,4,163,0.021164021164021163,2.9051322815447462e-5
f11dceb3eec0714f861f74a669a2ef12,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota exasperatana,VSEARCH,4,7981,0.021164021164021163,0.0014224454441109581
f32b0d54cc870b1e08d3dd59fea0e64c,Insecta,Lepidoptera,Tortricidae,Cydia,Cydia latiferreana,VSEARCH,4,151,0.021164021164021163,2.691257512351268e-5
f4bdb7ebb872b2b4c1e8c39ee2f8d1e8,Insecta,Lepidoptera,Blastobasidae,Pigritia,Pigritia laticapitella,VSEARCH,4,127,0.021164021164021163,2.2635079739643114e-5
0a03b933a9452fc2dbe03f785f9a7853,Insecta,Lepidoptera,Gelechiidae,Monochroa,NA,VSEARCH,3,40,0.015873015873015872,7.1291589731159415e-6
0dac1206ca31dbbdb64f209942a32ea7,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes biscana,sklearn,3,95,0.015873015873015872,1.693175256115036e-5
1c694c4531fcce0adca248305100a787,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia negundella,VSEARCH,3,156,0.015873015873015872,2.780371999515217e-5
1e4fc5d324153fcbcb5105272178997e,Insecta,Lepidoptera,Geometridae,Macaria,NA,VSEARCH,3,2120,0.015873015873015872,3.778454255751449e-4
493309bfd54be93344652f9b9116e93a,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter trinotella,sklearn,3,68,0.015873015873015872,1.21195702542971e-5
4e9008889b65a8d60d69e7e1917a635d,Insecta,Lepidoptera,Tortricidae,Hulda,Hulda impudens,VSEARCH,3,517,0.015873015873015872,9.214437972752354e-5
530201fdba4f0ab611736c9646c683b5,Insecta,Lepidoptera,Tortricidae,Phtheochroa,NA,VSEARCH,3,678,0.015873015873015872,1.208392445943152e-4
55a17d8326442d559967b1c9445390bf,Insecta,Lepidoptera,Crambidae,Udea,NA,VSEARCH,3,127,0.015873015873015872,2.2635079739643114e-5
5cdfad0898eea261672a05e4f3e80b4f,Insecta,Lepidoptera,Tineidae,Homostinea,Homostinea curviliniella,VSEARCH,3,72,0.015873015873015872,1.2832486151608695e-5
6579fd110c670dc92b5a855c8854a7dd,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora duplicis group,VSEARCH,3,29325,0.015873015873015872,0.005226564672165625
7bdeb37855323cf78c70d00de38acd1b,Insecta,Lepidoptera,Crambidae,Desmia,Desmia funeralis,VSEARCH,3,110,0.015873015873015872,1.960518717606884e-5
858ca922d1854ec50251022b68356340,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus plumifrontella,VSEARCH,3,4529,0.015873015873015872,8.071990247310525e-4
87c30c3491ac751170ba0c68c5f9d8b7,Insecta,Lepidoptera,Tortricidae,Aethes,NA,VSEARCH,3,115,0.015873015873015872,2.049633204770833e-5
90666d179970de22956ecb70a9efe3fe,Insecta,Lepidoptera,Tineidae,Nemapogon,NA,sklearn,3,83,0.015873015873015872,1.479300486921558e-5
918c968ef00e62772ef3376bb21a17a4,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria ulmella,VSEARCH,3,65,0.015873015873015872,1.1584883331313405e-5
a06f127bcc95f13abe05e42e90afbebc,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia blandella,VSEARCH,3,419,0.015873015873015872,7.467794024338948e-5
d3a92129da3b43ffdc3974f91323f711,Insecta,Lepidoptera,Tineidae,Nemapogon,Nemapogon angulifasciella,VSEARCH,3,328,0.015873015873015872,5.845910357955072e-5
d99b715fdeebb2d83829ff7f24d98a97,Insecta,Lepidoptera,Gracillariidae,Acrocercops,Acrocercops albinatella,VSEARCH,3,112,0.015873015873015872,1.9961645124724638e-5
df6da6e33b18946cc0b30b11d14322e7,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia bimaculatella,VSEARCH,3,45,0.015873015873015872,8.020303844755435e-6
e8fc7441f6088120c85862f9364905b5,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter argentinotella,sklearn,3,44,0.015873015873015872,7.842074870427536e-6
f132beb85046c1e54f167b780359601c,Insecta,Lepidoptera,Blastobasidae,Hypatopa,Hypatopa spoliatella,VSEARCH,3,56,0.015873015873015872,9.980822562362319e-6
f1c71ad2c7374b330363b0fa36cac871,Insecta,Lepidoptera,Dryadaulidae,Dryadaula,NA,VSEARCH,3,317,0.015873015873015872,5.6498584861943835e-5
fa9845335ebc6999b3aaadaf9ebd0943,Insecta,Lepidoptera,Tineidae,Scardiella,Scardiella approximatella,VSEARCH,3,142,0.015873015873015872,2.5308514354561593e-5
0039ac8608e8925d81ca6fbb667b8612,Insecta,Lepidoptera,Pterophoridae,Hellinsia,NA,VSEARCH,2,56,0.010582010582010581,9.980822562362319e-6
0051c96192fb4b65d012ab3b0d9858ee,Insecta,Lepidoptera,Coleophoridae,Coleophora,NA,VSEARCH,2,112,0.010582010582010581,1.9961645124724638e-5
1a7173278c2c2e078735cf86bffb0754,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,VSEARCH,2,276,0.010582010582010581,4.9191196914499996e-5
1dc6242caecaf9d7ad747438f4a5cbde,Insecta,Lepidoptera,Cosmopterigidae,Perimede,NA,VSEARCH,2,36,0.010582010582010581,6.416243075804348e-6
24ae9a6be9fab1144e59b110830eb961,Insecta,Lepidoptera,Tineidae,Homosetia,NA,VSEARCH,2,26,0.010582010582010581,4.633953332525362e-6
26c564d2a176745946552dc23ba4e906,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella,sklearn,2,81,0.010582010582010581,1.4436546920559782e-5
288112143254e783b3528725774fa7af,Insecta,Lepidoptera,Carposinidae,Carposina,NA,VSEARCH,2,1131,0.010582010582010581,2.0157696996485325e-4
2a6c26d719db115883883af5abb3aa2d,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,VSEARCH,2,247,0.010582010582010581,4.4022556658990936e-5
33064795f640ef4107b34d4820eeb557,Insecta,Lepidoptera,Tineidae,Xylesthia,Xylesthia pruniramiella,sklearn,2,8,0.010582010582010581,1.4258317946231883e-6
3379c3d09be96b80e0c315688a5a36b8,Insecta,Lepidoptera,Tortricidae,Proteoteras,Proteoteras aesculana,VSEARCH,2,194,0.010582010582010581,3.457642101961232e-5
35992f8508a478890e22bef5e9bf98ce,Insecta,Lepidoptera,Blastobasidae,Pigritia,Pigritia fidella,VSEARCH,2,45,0.010582010582010581,8.020303844755435e-6
38137c477a454198dea0b6a7c29a0838,Insecta,Lepidoptera,Tortricidae,Larisa,Larisa subsolana,VSEARCH,2,198,0.010582010582010581,3.528933691692391e-5
383f46f141d64ada51c14f6a3c927043,Insecta,Lepidoptera,Tortricidae,Gymnandrosoma,Gymnandrosoma punctidiscanum,VSEARCH,2,10438,0.010582010582010581,0.001860354034034605
38c92636bfa68a6a7d20a0e9a6508168,Insecta,Lepidoptera,Gracillariidae,Marmara,NA,VSEARCH,2,52,0.010582010582010581,9.267906665050723e-6
42d026a37a551e83fcb92bd981e382d8,Insecta,Lepidoptera,Geometridae,NA,NA,VSEARCH,2,326,0.010582010582010581,5.8102645630894925e-5
47af33f2f745d3ad06205e99b30d4e8d,Insecta,Lepidoptera,Geometridae,NA,NA,sklearn,2,121,0.010582010582010581,2.1565705893675724e-5
